latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
2.67571,97.7873,326.18,0.49,0.49,2026-01-29,631,N,VIIRS,n,2.0NRT,291.22,2.95,D
2.6778,97.80058,334.85,0.49,0.49,2026-01-29,631,N,VIIRS,n,2.0NRT,292.51,5.79,D
2.67849,97.80498,367,0.49,0.49,2026-01-29,631,N,VIIRS,h,2.0NRT,298.06,11.44,D
2.67918,97.80936,338.26,0.49,0.48,2026-01-29,631,N,VIIRS,n,2.0NRT,293.82,11.44,D
2.68227,97.79986,333.26,0.49,0.49,2026-01-29,631,N,VIIRS,n,2.0NRT,291.93,5.58,D
2.68296,97.80428,330.53,0.49,0.49,2026-01-29,631,N,VIIRS,n,2.0NRT,293.16,5.12,D
2.69572,97.78513,327.57,0.49,0.49,2026-01-29,631,N,VIIRS,n,2.0NRT,295.66,4.51,D
2.69977,97.76524,343.1,0.49,0.49,2026-01-29,631,N,VIIRS,n,2.0NRT,290.37,6.41,D
2.70178,97.76607,349.31,0.49,0.49,2026-01-29,631,N,VIIRS,n,2.0NRT,293.11,19.06,D
3.27936,113.07523,351.99,0.36,0.57,2026-01-29,631,N,VIIRS,n,2.0NRT,286.62,4.52,D
3.28663,113.08766,337.64,0.36,0.57,2026-01-29,631,N,VIIRS,n,2.0NRT,289.39,5.24,D
4.8195,95.42812,329.22,0.33,0.55,2026-01-29,631,N,VIIRS,n,2.0NRT,289.65,1.4,D
5.64684,104.97878,336.58,0.4,0.37,2026-01-29,631,N,VIIRS,n,2.0NRT,294.1,2.13,D
-1.81869,136.74838,322.81,0.64,0.54,2026-01-29,1550,N,VIIRS,n,2.0NRT,280.97,3.21,N
-1.81773,136.7475,325.98,0.63,0.54,2026-01-29,1550,N,VIIRS,n,2.0NRT,280.69,9.13,N
-1.81375,136.74977,305.87,0.64,0.54,2026-01-29,1550,N,VIIRS,n,2.0NRT,281.22,3.21,N
-9.82028,130.26785,321.29,0.63,0.72,2026-01-29,1552,N,VIIRS,n,2.0NRT,273.34,7.94,N
-9.8191,130.26198,355.08,0.63,0.72,2026-01-29,1552,N,VIIRS,n,2.0NRT,274.35,7.94,N
-9.81793,130.25607,298.35,0.63,0.72,2026-01-29,1552,N,VIIRS,n,2.0NRT,273.76,4.97,N
-1.3826,122.47943,302.18,0.45,0.39,2026-01-29,1730,N,VIIRS,n,2.0NRT,263.54,1.89,N
0.47957,127.98801,306.91,0.61,0.53,2026-01-29,1730,N,VIIRS,n,2.0NRT,290.31,4.2,N
0.48452,127.98868,317.01,0.61,0.53,2026-01-29,1730,N,VIIRS,n,2.0NRT,291.07,5.23,N
0.48546,127.98286,310.94,0.61,0.53,2026-01-29,1730,N,VIIRS,n,2.0NRT,290.29,2.99,N
0.48639,127.97712,307.96,0.61,0.53,2026-01-29,1730,N,VIIRS,n,2.0NRT,290.34,2.99,N
0.50937,127.89716,309.34,0.6,0.53,2026-01-29,1730,N,VIIRS,n,2.0NRT,290.83,2.24,N
0.51022,127.89189,311.05,0.6,0.53,2026-01-29,1730,N,VIIRS,n,2.0NRT,290.93,2.24,N
1.49418,127.63382,323.47,0.56,0.51,2026-01-29,1730,N,VIIRS,n,2.0NRT,292.73,4.07,N
1.49485,127.63685,323.89,0.56,0.51,2026-01-29,1730,N,VIIRS,n,2.0NRT,292.55,5.02,N
1.51417,127.94089,307.94,0.58,0.52,2026-01-29,1730,N,VIIRS,n,2.0NRT,287.39,1.41,N
1.51501,127.93563,308.69,0.58,0.52,2026-01-29,1730,N,VIIRS,n,2.0NRT,287.93,2.03,N
2.77839,125.40848,308.31,0.57,0.43,2026-01-29,1730,N,VIIRS,n,2.0NRT,285.34,1.59,N
-9.82241,130.27679,313.5,0.61,0.71,2026-01-29,1732,N,VIIRS,n,2.0NRT,286.53,11.52,N
-9.82171,130.27106,367,0.61,0.71,2026-01-29,1732,N,VIIRS,h,2.0NRT,287.37,11.52,N
-9.821,130.26532,302.41,0.61,0.71,2026-01-29,1732,N,VIIRS,n,2.0NRT,285.59,9.85,N
-8.27317,123.51061,312.88,0.41,0.45,2026-01-29,1732,N,VIIRS,n,2.0NRT,274.7,0.8,N
-7.48991,112.34869,303.48,0.44,0.46,2026-01-29,1732,N,VIIRS,n,2.0NRT,289.67,0.46,N
-2.99962,115.20451,308.5,0.52,0.41,2026-01-29,1732,N,VIIRS,n,2.0NRT,285.81,1.56,N
-2.93084,115.23975,305.69,0.52,0.41,2026-01-29,1732,N,VIIRS,n,2.0NRT,288.73,1.21,N
-2.88867,115.25812,303.57,0.52,0.41,2026-01-29,1732,N,VIIRS,n,2.0NRT,285.21,1.24,N
-2.88485,115.25872,330.75,0.52,0.41,2026-01-29,1732,N,VIIRS,n,2.0NRT,285.23,4.05,N
-2.8841,115.25404,315.3,0.52,0.41,2026-01-29,1732,N,VIIRS,n,2.0NRT,283.94,3.61,N
-1.8977,115.86668,311.23,0.49,0.4,2026-01-29,1732,N,VIIRS,n,2.0NRT,285.9,1.63,N
-1.89396,115.86729,316.46,0.49,0.4,2026-01-29,1732,N,VIIRS,n,2.0NRT,283.54,1.66,N
-1.89326,115.86286,311.43,0.49,0.4,2026-01-29,1732,N,VIIRS,n,2.0NRT,281.7,1.66,N
-1.88952,115.86346,314.58,0.49,0.4,2026-01-29,1732,N,VIIRS,n,2.0NRT,283.05,1.66,N
-1.50972,113.26866,317.64,0.48,0.48,2026-01-29,1732,N,VIIRS,n,2.0NRT,276.83,2.56,N
-1.2735,114.73926,300.09,0.39,0.44,2026-01-29,1732,N,VIIRS,n,2.0NRT,278.11,0.35,N
-0.20386,109.43681,332.44,0.46,0.63,2026-01-29,1732,N,VIIRS,n,2.0NRT,275.93,3.81,N
0.10026,109.4225,298.68,0.46,0.64,2026-01-29,1732,N,VIIRS,n,2.0NRT,277.08,0.96,N
0.10093,109.4183,304.39,0.46,0.64,2026-01-29,1732,N,VIIRS,n,2.0NRT,277.79,1.66,N
0.1016,109.41408,311.98,0.46,0.64,2026-01-29,1732,N,VIIRS,n,2.0NRT,278.54,1.66,N
0.10618,109.42342,297.12,0.46,0.64,2026-01-29,1732,N,VIIRS,n,2.0NRT,276.99,0.96,N
0.10684,109.41924,299.7,0.46,0.64,2026-01-29,1732,N,VIIRS,n,2.0NRT,277.94,1.66,N
0.14397,109.26218,305.38,0.47,0.64,2026-01-29,1732,N,VIIRS,n,2.0NRT,282.7,2.25,N
0.14467,109.2578,301.5,0.47,0.64,2026-01-29,1732,N,VIIRS,n,2.0NRT,284.13,2.83,N
0.18251,109.57516,299.33,0.45,0.63,2026-01-29,1732,N,VIIRS,n,2.0NRT,266.34,0.7,N
0.3379,109.06291,299.37,0.49,0.65,2026-01-29,1732,N,VIIRS,n,2.0NRT,279.98,1.01,N
0.33864,109.05837,296.91,0.49,0.65,2026-01-29,1732,N,VIIRS,n,2.0NRT,278.76,0.56,N
0.33916,109.06106,303.84,0.49,0.65,2026-01-29,1732,N,VIIRS,n,2.0NRT,277.41,1.29,N
0.41892,109.0288,302.16,0.5,0.66,2026-01-29,1732,N,VIIRS,n,2.0NRT,276.51,1.43,N
-8.12028,112.93018,296.88,0.4,0.44,2026-01-29,1734,N,VIIRS,n,2.0NRT,280.28,1.67,N
-8.11978,112.92725,302,0.4,0.44,2026-01-29,1734,N,VIIRS,n,2.0NRT,278.79,6.75,N
-8.11588,112.92898,333.34,0.4,0.44,2026-01-29,1734,N,VIIRS,n,2.0NRT,282.74,6.75,N
-8.11538,112.92606,346.06,0.4,0.44,2026-01-29,1734,N,VIIRS,n,2.0NRT,285.88,6.75,N
-8.11483,112.92285,348.75,0.4,0.44,2026-01-29,1734,N,VIIRS,n,2.0NRT,297.24,52.03,N
-8.11088,112.92429,352.31,0.4,0.44,2026-01-29,1734,N,VIIRS,n,2.0NRT,283.43,10.45,N
-7.54073,110.43214,302.4,0.59,0.53,2026-01-29,1734,N,VIIRS,n,2.0NRT,280.44,1.79,N
2.36098,103.81828,303.34,0.34,0.56,2026-01-29,1910,N,VIIRS,n,2.0NRT,287.57,0.54,N
3.40409,102.28803,323.98,0.52,0.5,2026-01-29,1910,N,VIIRS,n,2.0NRT,289.26,2.93,N
4.03213,96.55721,304.79,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,275.66,0.71,N
4.26409,96.16641,302.6,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,283.08,0.55,N
4.27273,96.17192,297.61,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,277.68,0.81,N
4.2805,96.16602,305.26,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,277.44,1.11,N
4.28383,96.16653,315.45,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,277.29,1.11,N
4.28661,96.17055,332.04,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,277.66,2.13,N
4.28716,96.16705,299.98,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,276.8,1.89,N
4.28994,96.17107,320.3,0.39,0.36,2026-01-29,1910,N,VIIRS,n,2.0NRT,277.39,2.13,N
-0.03844,103.04837,297.76,0.33,0.55,2026-01-29,1912,N,VIIRS,n,2.0NRT,279.52,1.14,N
0.44386,101.89132,298.58,0.54,0.51,2026-01-29,1912,N,VIIRS,n,2.0NRT,277,1.8,N
1.0044,104.64757,313.96,0.41,0.61,2026-01-29,1912,N,VIIRS,n,2.0NRT,287.42,1.86,N
1.37685,104.15976,338.34,0.38,0.58,2026-01-29,1912,N,VIIRS,n,2.0NRT,288.11,2.13,N
1.37742,104.15636,306.42,0.37,0.58,2026-01-29,1912,N,VIIRS,n,2.0NRT,287.46,2.13,N
1.83164,103.23521,301.86,0.32,0.54,2026-01-29,1912,N,VIIRS,n,2.0NRT,282.41,0.92,N
1.83251,103.2346,307.3,0.32,0.55,2026-01-29,1912,N,VIIRS,n,2.0NRT,283.74,0.64,N
-10.02814,123.88189,327.72,0.7,0.75,2026-01-30,427,N,VIIRS,n,2.0NRT,291.73,4.3,D
-9.82088,130.26753,335.78,0.52,0.5,2026-01-30,427,N,VIIRS,n,2.0NRT,286.44,4.81,D
-7.96751,140.97763,333.12,0.52,0.41,2026-01-30,427,N,VIIRS,n,2.0NRT,292.61,2.6,D
-7.96531,140.97876,332.29,0.52,0.41,2026-01-30,427,N,VIIRS,n,2.0NRT,292.99,3.64,D
-6.71302,139.38647,336.46,0.45,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,293.35,5.49,D
-6.64103,139.36691,333.59,0.45,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,292.48,3.06,D
-6.63871,139.31282,336.83,0.44,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,291.86,3.38,D
-6.61004,139.08446,341.71,0.44,0.38,2026-01-30,427,N,VIIRS,n,2.0NRT,294.92,6.42,D
-6.56322,139.40489,332.56,0.45,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,295.05,3.1,D
-6.49395,139.27461,335.78,0.44,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,294.27,2.68,D
-6.4772,139.28848,343.53,0.45,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,297.39,4.98,D
-6.45011,139.3214,333.63,0.45,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,297.78,2.95,D
-6.44947,139.32544,332.78,0.45,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,296.9,3.65,D
-6.37509,139.31808,334.67,0.45,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,291.66,2.7,D
-6.34288,139.64578,334.84,0.46,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,295.65,3.8,D
-6.33993,139.64105,335.66,0.46,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,296.56,3.46,D
-6.33925,139.64522,334.83,0.46,0.39,2026-01-30,427,N,VIIRS,n,2.0NRT,294.9,3.8,D
-6.29939,139.08891,339.79,0.44,0.38,2026-01-30,427,N,VIIRS,n,2.0NRT,295.85,5.11,D
-6.29209,139.04321,335.69,0.44,0.38,2026-01-30,427,N,VIIRS,n,2.0NRT,298.3,5.39,D
-6.28857,139.04266,331.02,0.44,0.38,2026-01-30,427,N,VIIRS,n,2.0NRT,297.06,4.27,D
-6.19889,138.99242,345.22,0.44,0.38,2026-01-30,427,N,VIIRS,n,2.0NRT,299.16,16.56,D
-4.89472,122.5338,326.09,0.74,0.76,2026-01-30,429,N,VIIRS,n,2.0NRT,280.98,5.59,D
-4.89203,122.53129,334.5,0.74,0.76,2026-01-30,429,N,VIIRS,n,2.0NRT,282.17,7.74,D
-4.06268,136.09813,335.38,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,292.64,3.42,D
-4.05718,136.2885,344.3,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,295.97,3.94,D
-4.0547,136.06171,338.54,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,297.93,5.06,D
-4.05387,136.28801,331.12,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,297.37,3.94,D
-4.05055,136.28752,347.3,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,297.76,4.42,D
-4.03672,136.09071,327.74,0.38,0.36,2026-01-30,429,N,VIIRS,l,2.0NRT,301.94,3.9,D
-4.03619,136.09416,334.61,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,298.49,5.1,D
-4.03356,136.11137,331.63,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,297.76,2.26,D
-4.02799,136.1035,328.58,0.38,0.36,2026-01-30,429,N,VIIRS,l,2.0NRT,300.26,3.06,D
-4.02031,136.10938,332.6,0.38,0.36,2026-01-30,429,N,VIIRS,l,2.0NRT,302.68,3.21,D
-4.01994,136.134,338.43,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,302.03,5.73,D
-4.01873,136.11972,345.72,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,300.86,10.83,D
-4.01715,136.13005,334.27,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,301.3,4.17,D
-4.00926,136.18167,327.84,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,294.39,2.7,D
-4.00337,136.1315,348.46,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,301.67,10.89,D
-4.00006,136.131,347.5,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.69,6.12,D
-3.99352,136.063,329.76,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.4,1.64,D
-3.99021,136.06248,328.95,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,294.21,4.17,D
-3.98968,136.06593,347.56,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.06,9.04,D
-3.98651,136.08662,345.37,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,299,4.51,D
-3.9823,136.1142,344.55,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.77,11.2,D
-3.97955,137.6669,341.22,0.41,0.37,2026-01-30,429,N,VIIRS,n,2.0NRT,299.21,10.68,D
-3.97899,136.11369,344.83,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.54,11.2,D
-3.97614,137.66646,337.39,0.41,0.37,2026-01-30,429,N,VIIRS,n,2.0NRT,289.85,10.68,D
-3.97379,136.08118,347.62,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,303.71,7.39,D
-3.97326,136.08463,327.61,0.38,0.36,2026-01-30,429,N,VIIRS,l,2.0NRT,300.06,4.77,D
-3.97274,136.08806,346.3,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,302.57,4.77,D
-3.92674,136.38818,348.13,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,298.62,11.39,D
-3.92568,136.39508,329.52,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.63,3,D
-3.92515,136.39854,337.53,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,294.84,3,D
-3.88833,136.39909,338.74,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,298.08,2.96,D
-3.88448,136.40205,342.31,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,299.72,6.2,D
-3.87678,136.40799,336.83,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,297.71,3.96,D
-3.87625,136.41144,342.81,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,299.39,3.96,D
-3.86869,136.43864,328.72,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,297.83,2.8,D
-3.86192,136.41635,334.33,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,298.38,2.86,D
-3.857,136.42624,329.52,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,295.46,0.55,D
-3.85475,136.41881,344.55,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.5,14.27,D
-3.85422,136.42227,356.3,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,304.47,14.27,D
-3.85369,136.42574,329.69,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,296.04,5.59,D
-3.85328,136.36195,335.05,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,298.43,2.35,D
-3.84784,136.37527,337.86,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,302.62,4.41,D
-3.83462,138.73294,329.8,0.45,0.39,2026-01-30,429,N,VIIRS,n,2.0NRT,290.81,2.73,D
-3.83443,136.44052,337.07,0.39,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,290.47,5.57,D
-3.68801,137.92343,331.48,0.42,0.37,2026-01-30,429,N,VIIRS,n,2.0NRT,294.93,2.48,D
-3.68746,137.92702,327.79,0.42,0.37,2026-01-30,429,N,VIIRS,n,2.0NRT,293.2,2.48,D
-3.67659,136.08,345.55,0.38,0.36,2026-01-30,429,N,VIIRS,n,2.0NRT,294.75,7.9,D
-3.66933,137.87009,328.5,0.42,0.37,2026-01-30,429,N,VIIRS,n,2.0NRT,288.26,2.13,D
-3.58589,138.41093,342.31,0.44,0.38,2026-01-30,429,N,VIIRS,n,2.0NRT,288.85,35.29,D
-3.5824,138.41016,338.48,0.44,0.38,2026-01-30,429,N,VIIRS,n,2.0NRT,283.08,7.43,D
-2.83484,122.13667,334.66,0.74,0.76,2026-01-30,429,N,VIIRS,n,2.0NRT,285.46,6.94,D
-2.83169,122.13428,325.33,0.74,0.76,2026-01-30,429,N,VIIRS,n,2.0NRT,285.6,2.7,D
-2.8306,122.14151,326.8,0.73,0.76,2026-01-30,429,N,VIIRS,n,2.0NRT,284.97,2.7,D
-2.44275,133.13109,340.29,0.43,0.38,2026-01-30,429,N,VIIRS,n,2.0NRT,293.36,8.13,D
-1.45758,127.43614,343.64,0.61,0.54,2026-01-30,429,N,VIIRS,n,2.0NRT,286.96,21.95,D
-7.79271,112.01264,335.03,0.39,0.36,2026-01-30,609,N,VIIRS,n,2.0NRT,301.95,3.73,D
-7.79217,112.01614,332.4,0.39,0.36,2026-01-30,609,N,VIIRS,n,2.0NRT,302.17,3.73,D
-4.33161,120.13831,367,0.39,0.59,2026-01-30,609,N,VIIRS,h,2.0NRT,292.07,11.25,D
-4.03447,120.26904,334.3,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,289.42,0.96,D
-3.98673,121.7726,332.46,0.51,0.66,2026-01-30,609,N,VIIRS,n,2.0NRT,290.98,4.13,D
-3.986,121.77234,332.55,0.51,0.66,2026-01-30,609,N,VIIRS,n,2.0NRT,291.22,4.06,D
-3.90562,120.32021,336.59,0.41,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,292.55,4.51,D
-3.90182,120.31897,337.4,0.41,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,293.74,3.11,D
-3.90121,120.3227,331.36,0.41,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,293.62,3.11,D
-3.89002,120.32092,334.16,0.41,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,292.58,3.82,D
-3.87517,120.27242,330.54,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,293.07,3.29,D
-3.87455,120.27612,340.75,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,292.91,5.28,D
-3.85903,120.26626,329.72,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,293.39,1.78,D
-3.85291,120.23479,355.78,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,293.51,6.66,D
-3.8331,120.25041,333.1,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,293,1.8,D
-3.82769,120.22488,367,0.4,0.6,2026-01-30,609,N,VIIRS,h,2.0NRT,292.92,49.28,D
-3.82708,120.21872,342.87,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,292.48,24.2,D
-3.82644,120.22247,367,0.4,0.6,2026-01-30,609,N,VIIRS,h,2.0NRT,299.71,89.25,D
-3.82277,120.22003,336.28,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,292.18,49.28,D
-3.7889,120.25214,328.98,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,292.11,1.49,D
-3.7408,120.09781,342.03,0.39,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,290.59,6.03,D
-3.74074,120.10054,367,0.4,0.6,2026-01-30,609,N,VIIRS,h,2.0NRT,291.2,10.28,D
-3.74017,120.1015,344.16,0.4,0.6,2026-01-30,609,N,VIIRS,n,2.0NRT,290.51,8.44,D
-3.25192,120.26256,332.41,0.41,0.61,2026-01-30,609,N,VIIRS,n,2.0NRT,289.17,3.82,D
-2.83047,122.17451,326.54,0.56,0.69,2026-01-30,609,N,VIIRS,n,2.0NRT,287.97,9.48,D
-2.57801,121.38302,346.07,0.5,0.66,2026-01-30,609,N,VIIRS,n,2.0NRT,292.92,12.37,D
-2.57719,121.38792,328.28,0.5,0.66,2026-01-30,609,N,VIIRS,n,2.0NRT,291.7,10.5,D
-2.02445,110.60254,335.77,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.18,2.35,D
-1.98858,110.17277,337.6,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.94,9.19,D
-1.95449,112.63877,337.62,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,292.17,4.91,D
-1.91393,112.64468,345.38,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,296.78,5.48,D
-1.85831,111.09,346.32,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.3,6.79,D
-1.73979,111.54135,334.07,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,299.07,5.39,D
-1.67503,110.32452,344.57,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.03,8.06,D
-1.57722,112.49031,336.22,0.43,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,298.88,6.58,D
-1.36706,112.86853,332.89,0.45,0.39,2026-01-30,612,N,VIIRS,n,2.0NRT,295.84,9.27,D
-1.31516,112.53107,334.18,0.44,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,297.15,4.85,D
-1.26427,114.32162,330.37,0.54,0.42,2026-01-30,612,N,VIIRS,n,2.0NRT,293.97,3.11,D
-1.00625,110.54149,340.49,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,295.06,12.25,D
-0.45157,110.27379,335.56,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.76,3.48,D
-0.44344,111.62519,342.51,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,296.85,7.07,D
-0.4426,111.62554,335.9,0.41,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,298.04,5.81,D
-0.34076,109.51569,331.24,0.38,0.36,2026-01-30,612,N,VIIRS,l,2.0NRT,302.79,8.71,D
-0.318,110.06531,338.91,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.46,3.93,D
-0.30968,109.54539,336.01,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.51,6.05,D
-0.30918,111.94985,335.88,0.42,0.38,2026-01-30,612,N,VIIRS,n,2.0NRT,290.89,3.51,D
-0.26757,109.59892,335.53,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.21,4.44,D
-0.21905,109.9614,336.24,0.38,0.36,2026-01-30,612,N,VIIRS,l,2.0NRT,306.56,5.7,D
-0.21816,109.23441,340.52,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.98,4.89,D
-0.21573,109.9609,337.08,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,307.29,3.89,D
-0.21242,109.96039,330.19,0.38,0.36,2026-01-30,612,N,VIIRS,l,2.0NRT,303.53,3.89,D
-0.20473,109.43365,332.98,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.76,3.46,D
-0.20421,109.4371,354.18,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,299.92,11.01,D
-0.20368,109.44055,337.43,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.84,11.01,D
-0.18245,110.3129,331.38,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.57,2.43,D
-0.17327,110.1946,346.85,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.42,9.04,D
-0.15729,110.89385,334.4,0.4,0.37,2026-01-30,612,N,VIIRS,n,2.0NRT,297.67,2.74,D
-0.12817,109.6018,331.66,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.04,3.13,D
-0.10113,109.95692,345.22,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,295.85,5.4,D
-0.09781,109.95642,331.49,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,293.4,5.4,D
-0.06498,110.61251,334.15,0.39,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.35,1.76,D
0.01125,109.76293,334.29,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.19,4,D
0.03192,109.5661,330.56,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.9,1.97,D
0.03757,109.3362,334.17,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,296.55,3.68,D
0.0376,109.40321,330.37,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,294.4,3.34,D
0.03813,109.40666,343.42,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,294.32,5.74,D
0.03865,109.4101,334.18,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,292.73,5.74,D
0.04089,109.3357,333.16,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,295.74,4.5,D
0.04092,109.40271,330.58,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,291.95,3.34,D
0.0428,109.30366,331.27,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.98,3.62,D
0.04332,109.30711,335.31,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,298.24,6.69,D
0.04368,109.33176,332.29,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,293.98,7.96,D
0.04404,109.35639,331.7,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,300.6,3.66,D
0.04771,109.97943,332.25,0.38,0.36,2026-01-30,612,N,VIIRS,n,2.0NRT,297.1,3.2,D
